Id,SalePrice
1461,122151.3673972125
1462,145143.6587668252
1463,143702.19504727732
1464,175522.77132452576
1465,294189.1368429813
1466,175522.77132452576
1467,145143.6587668252
1468,175522.77132452576
1469,185986.36064272
1470,122151.3673972125
1471,185986.36064272
1472,97487.93537210411
1473,97487.93537210411
1474,175522.77132452576
1475,185986.36064272
1476,294189.1368429813
1477,294189.1368429813
1478,294189.1368429813
1479,294189.1368429813
1480,294189.1368429813
1481,294189.1368429813
1482,294189.1368429813
1483,145143.6587668252
1484,185986.36064272
1485,185986.36064272
1486,227291.66211923113
1487,294189.1368429813
1488,294189.1368429813
1489,185986.36064272
1490,175522.77132452576
1491,185986.36064272
1492,122151.3673972125
1493,175522.77132452576
1494,294189.1368429813
1495,294189.1368429813
1496,185986.36064272
1497,227291.66211923113
1498,185986.36064272
1499,185986.36064272
1500,97487.93537210411
1501,175522.77132452576
1502,185986.36064272
1503,294189.1368429813
1504,294189.1368429813
1505,185986.36064272
1506,175522.77132452576
1507,175522.77132452576
1508,175522.77132452576
1509,175522.77132452576
1510,145143.6587668252
1511,145143.6587668252
1512,143702.19504727732
1513,175522.77132452576
1514,143702.19504727732
1515,143702.19504727732
1516,175522.77132452576
1517,145143.6587668252
1518,143702.19504727732
1519,185986.36064272
1520,145143.6587668252
1521,145143.6587668252
1522,175522.77132452576
1523,122151.3673972125
1524,122151.3673972125
1525,122151.3673972125
1526,122151.3673972125
1527,97487.93537210411
1528,122151.3673972125
1529,145143.6587668252
1530,175522.77132452576
1531,143702.19504727732
1532,122151.3673972125
1533,145143.6587668252
1534,122151.3673972125
1535,143702.19504727732
1536,145143.6587668252
1537,97487.93537210411
1538,294189.1368429813
1539,294189.1368429813
1540,143702.19504727732
1541,175522.77132452576
1542,143702.19504727732
1543,227291.66211923113
1544,97487.93537210411
1545,97487.93537210411
1546,97487.93537210411
1547,143702.19504727732
1548,175522.77132452576
1549,97487.93537210411
1550,143702.19504727732
1551,145143.6587668252
1552,143702.19504727732
1553,175522.77132452576
1554,97487.93537210411
1555,143702.19504727732
1556,97487.93537210411
1557,143702.19504727732
1558,97487.93537210411
1559,143702.19504727732
1560,143702.19504727732
1561,143702.19504727732
1562,122151.3673972125
1563,122151.3673972125
1564,143702.19504727732
1565,143702.19504727732
1566,185986.36064272
1567,97487.93537210411
1568,175522.77132452576
1569,143702.19504727732
1570,97487.93537210411
1571,143702.19504727732
1572,145143.6587668252
1573,185986.36064272
1574,145143.6587668252
1575,185986.36064272
1576,175522.77132452576
1577,185986.36064272
1578,175522.77132452576
1579,122151.3673972125
1580,227291.66211923113
1581,145143.6587668252
1582,122151.3673972125
1583,294189.1368429813
1584,227291.66211923113
1585,122151.3673972125
1586,97487.93537210411
1587,97487.93537210411
1588,145143.6587668252
1589,97487.93537210411
1590,145143.6587668252
1591,122151.3673972125
