Id,SalePrice
1461,122151.36739721206
1462,145143.65876682493
1463,143702.19504727653
1464,175522.77132452576
1465,294189.1368429813
1466,175522.77132452576
1467,145143.65876682493
1468,175522.77132452576
1469,185986.3606427187
1470,122151.36739721206
1471,185986.3606427187
1472,97487.93537210341
1473,97487.93537210341
1474,175522.77132452576
1475,185986.3606427187
1476,294189.1368429813
1477,294189.1368429813
1478,294189.1368429813
1479,294189.1368429813
1480,294189.1368429813
1481,294189.1368429813
1482,294189.1368429813
1483,145143.65876682493
1484,185986.3606427187
1485,185986.3606427187
1486,227291.66211923232
1487,294189.1368429813
1488,294189.1368429813
1489,185986.3606427187
1490,175522.77132452576
1491,185986.3606427187
1492,122151.36739721206
1493,175522.77132452576
1494,294189.1368429813
1495,294189.1368429813
1496,185986.3606427187
1497,227291.66211923232
1498,185986.3606427187
1499,185986.3606427187
1500,97487.93537210341
1501,175522.77132452576
1502,185986.3606427187
1503,294189.1368429813
1504,294189.1368429813
1505,185986.3606427187
1506,175522.77132452576
1507,175522.77132452576
1508,175522.77132452576
1509,175522.77132452576
1510,145143.65876682493
1511,145143.65876682493
1512,143702.19504727653
1513,175522.77132452576
1514,143702.19504727653
1515,143702.19504727653
1516,175522.77132452576
1517,145143.65876682493
1518,143702.19504727653
1519,185986.3606427187
1520,145143.65876682493
1521,145143.65876682493
1522,175522.77132452576
1523,122151.36739721206
1524,122151.36739721206
1525,122151.36739721206
1526,122151.36739721206
1527,97487.93537210341
1528,122151.36739721206
1529,145143.65876682493
1530,175522.77132452576
1531,143702.19504727653
1532,122151.36739721206
1533,145143.65876682493
1534,122151.36739721206
1535,143702.19504727653
1536,145143.65876682493
1537,97487.93537210341
1538,294189.1368429813
1539,294189.1368429813
1540,143702.19504727653
1541,175522.77132452576
1542,143702.19504727653
1543,227291.66211923232
1544,97487.93537210341
1545,97487.93537210341
1546,97487.93537210341
1547,143702.19504727653
1548,175522.77132452576
1549,97487.93537210341
1550,143702.19504727653
1551,145143.65876682493
1552,143702.19504727653
1553,175522.77132452576
1554,97487.93537210341
1555,143702.19504727653
1556,97487.93537210341
1557,143702.19504727653
1558,97487.93537210341
1559,143702.19504727653
1560,143702.19504727653
1561,143702.19504727653
1562,122151.36739721206
1563,122151.36739721206
1564,143702.19504727653
1565,143702.19504727653
1566,185986.3606427187
1567,97487.93537210341
1568,175522.77132452576
1569,143702.19504727653
1570,97487.93537210341
1571,143702.19504727653
1572,145143.65876682493
1573,185986.3606427187
1574,145143.65876682493
1575,185986.3606427187
1576,175522.77132452576
1577,185986.3606427187
1578,175522.77132452576
1579,122151.36739721206
1580,227291.66211923232
1581,145143.65876682493
1582,122151.36739721206
1583,294189.1368429813
1584,227291.66211923232
1585,122151.36739721206
1586,97487.93537210341
1587,97487.93537210341
1588,145143.65876682493
1589,97487.93537210341
1590,145143.65876682493
1591,122151.36739721206
1592,145143.65876682493
1593,122151.36739721206
1594,143702.19504727653
1595,143702.19504727653
1596,227291.66211923232
1597,143702.19504727653
1598,185986.3606427187
1599,294189.1368429813
1600,294189.1368429813
1601,97487.93537210341
1602,97487.93537210341
1603,97487.93537210341
1604,294189.1368429813
1605,294189.1368429813
1606,145143.65876682493
1607,175522.77132452576
1608,185986.3606427187
1609,185986.3606427187
1610,143702.19504727653
1611,145143.65876682493
1612,143702.19504727653
1613,145143.65876682493
1614,122151.36739721206
1615,97487.93537210341
1616,97487.93537210341
1617,97487.93537210341
1618,122151.36739721206
1619,122151.36739721206
1620,143702.19504727653
1621,97487.93537210341
1622,143702.19504727653
1623,294189.1368429813
1624,175522.77132452576
1625,122151.36739721206
